user_id,interactions,unique_videos,first_time_ms,last_time_ms,first_date,last_date
14651,141671,126371,1649381320161,1652022778379,20220408,20220508
14652,13905,13554,1649348747755,1652024674654,20220408,20220508
14653,14920,14514,1649357421246,1652024411669,20220408,20220508
14654,1262,1252,1649358211184,1652016204405,20220408,20220508
14655,1981,1954,1649964598025,1651979936402,20220415,20220508
14656,16811,16309,1649954966632,1652023973578,20220415,20220508
14657,2311,2222,1649394727516,1651982393789,20220408,20220508
14658,20735,19066,1649410020947,1652023345919,20220408,20220508
14659,5637,5532,1649388526305,1651548014828,20220408,20220503
14660,69065,67657,1649347662965,1652017876632,20220408,20220508
14661,7500,7337,1649368174015,1652019643117,20220408,20220508
14662,28778,27920,1649368924874,1652010948031,20220408,20220508
14663,10570,10426,1649348225082,1652022639762,20220408,20220508
14664,14427,14128,1649600309425,1652017411165,20220410,20220508
14665,8122,7914,1649378803491,1652013726122,20220408,20220508
14666,3976,3933,1649383553248,1652014462361,20220408,20220508
14667,4466,4326,1649477942758,1652024525983,20220409,20220508
14668,6532,6360,1649508201805,1652010830804,20220409,20220508
14669,35127,34260,1649374018441,1652012959147,20220408,20220508
14670,7453,7432,1649399449453,1652023776459,20220408,20220508
14671,5488,5357,1649418999581,1652013683056,20220408,20220508
14672,23481,23463,1649357178356,1652020736997,20220408,20220508
14673,4155,4070,1649422073093,1652023874297,20220408,20220508
14674,11124,10876,1649365076390,1652013932978,20220408,20220508
14675,8502,8246,1649409336594,1651998259441,20220408,20220508
14676,7796,7423,1649373548877,1652017810125,20220408,20220508
14677,8730,8578,1649382394175,1652024754334,20220408,20220508
14678,6500,6360,1649346370648,1652017211057,20220408,20220508
14679,7969,7713,1650166856310,1651653412341,20220417,20220504
14680,15744,15447,1649369468576,1652010985011,20220408,20220508
14681,4627,4563,1649373078761,1652018801724,20220408,20220508
14682,984,963,1649554779419,1652001993706,20220410,20220508
14683,11301,11228,1649377440846,1652021173533,20220408,20220508
14684,31850,31386,1649386069392,1652023353721,20220408,20220508
14685,11989,11624,1649346875283,1652023858070,20220408,20220508
14686,16977,16745,1649379852566,1652020730779,20220408,20220508
14687,6023,5847,1649349891411,1652022374906,20220408,20220508
14688,3869,3809,1649349892533,1652015516675,20220408,20220508
14689,5713,5586,1649385278483,1651978743556,20220408,20220508
14690,4329,4132,1649362996437,1652019652485,20220408,20220508
14691,9475,9186,1649415046553,1652023983219,20220408,20220508
14692,34355,32942,1649375041512,1652023146708,20220408,20220508
14693,12209,11969,1649424873114,1652024322018,20220408,20220508
14694,4800,4705,1649379331771,1652010232987,20220408,20220508
14695,26936,26029,1649346777843,1652012257287,20220408,20220508
14696,9970,9846,1649376397621,1652018539365,20220408,20220508
14697,6384,6202,1649394031613,1651669864767,20220408,20220504
14698,2778,2705,1649431432489,1651961352400,20220408,20220508
14699,7177,6951,1649370071192,1652022906612,20220408,20220508
14700,1824,1782,1649386109181,1652018403580,20220408,20220508
14701,18656,18173,1649346842093,1652021823473,20220408,20220508
14702,10462,10042,1649356330158,1652023109998,20220408,20220508
14703,22490,21209,1649353728896,1652011292987,20220408,20220508
14704,9992,9792,1649386299401,1652014493522,20220408,20220508
14705,5532,5413,1649412287993,1651998287140,20220408,20220508
14706,4687,4488,1649363568710,1652019124877,20220408,20220508
14707,15767,15488,1649346733562,1652021435092,20220408,20220508
14708,5397,5184,1649349907045,1652013847948,20220408,20220508
14709,18161,17517,1649429519670,1652001391328,20220408,20220508
14710,25946,24835,1649371521592,1652019224992,20220408,20220508
14711,4799,4714,1649431954978,1651976067094,20220408,20220508
14712,14885,14570,1649346380071,1652024156248,20220408,20220508
14713,11636,11410,1649346570157,1652022372308,20220408,20220508
14714,11034,10767,1649420974007,1652014937603,20220408,20220508
14715,4489,4372,1649391457188,1652019598941,20220408,20220508
14716,11589,11251,1649377276986,1652021190032,20220408,20220508
14717,4168,4045,1649391996766,1651995145217,20220408,20220508
14718,9083,8962,1649395864167,1652017364733,20220408,20220508
14719,3768,3729,1649346828781,1651978054892,20220408,20220508
14720,30125,29068,1649363132667,1652021844754,20220408,20220508
14721,25028,24501,1649346635622,1652025009141,20220408,20220508
14722,8777,8537,1649405533032,1652004604773,20220408,20220508
14723,2222,2183,1649434238013,1651949540840,20220409,20220508
14724,3437,3361,1649378242034,1652008987306,20220408,20220508
14725,35383,34781,1649365233021,1652020334181,20220408,20220508
14726,10640,10388,1649364026952,1652019639167,20220408,20220508
14727,14890,14398,1649369578278,1652024566837,20220408,20220508
14728,11853,11570,1649377343613,1652024069107,20220408,20220508
14729,1856,1827,1649391093337,1652017110458,20220408,20220508
14730,51178,49672,1649356829130,1652024758508,20220408,20220508
14731,1164,1156,1651522615690,1652021327794,20220503,20220508
14732,11322,11076,1649348004327,1652023635260,20220408,20220508
14733,7594,7503,1649935962320,1652011652146,20220414,20220508
14734,7544,7275,1649346755907,1652019246977,20220408,20220508
14735,10837,10615,1649348931000,1651959645075,20220408,20220508
14736,8514,8354,1649346916954,1652025080431,20220408,20220508
14737,472,469,1650201462573,1652023678973,20220417,20220508
14738,35642,34466,1649387693763,1652024418852,20220408,20220508
14739,7600,7233,1649373544874,1652024688856,20220408,20220508
14740,3760,3603,1650675814866,1652021154256,20220423,20220508
14741,6022,5901,1649427955254,1651999013899,20220408,20220508
14742,7167,6932,1649346790114,1651998742927,20220408,20220508
14743,9062,8975,1649376431287,1652023813944,20220408,20220508
14744,4412,4323,1649370272309,1651920476637,20220408,20220507
14745,13844,13226,1650022052924,1651706869983,20220415,20220505
14746,19608,19209,1649346744241,1652022053156,20220408,20220508
14747,1782,1694,1649373818752,1652022932354,20220408,20220508
14748,14300,13964,1649347762298,1652020813246,20220408,20220508
14749,34959,34334,1649363730681,1652019500711,20220408,20220508
14750,7858,7715,1649347664947,1652011100812,20220408,20220508
14751,7749,7644,1649367957279,1652018416840,20220408,20220508
14752,16981,16603,1649346405373,1652022083256,20220408,20220508
14753,3445,3359,1649378254613,1652016976451,20220408,20220508
14754,19831,18946,1649348482687,1651990852388,20220408,20220508
14755,26298,25001,1649346387820,1652014435513,20220408,20220508
14756,10824,10664,1649346912074,1652017252548,20220408,20220508
14757,17494,17099,1649372794715,1652020464143,20220408,20220508
14758,6004,5832,1649391031451,1652018168626,20220408,20220508
14759,3813,3743,1649384821156,1651943557199,20220408,20220508
14760,17476,16997,1649420242080,1652019149044,20220408,20220508
14761,2846,2773,1649346428710,1651932904538,20220408,20220507
14762,25865,24604,1649371674797,1652015177019,20220408,20220508
14763,3793,3740,1649430223678,1652015744661,20220408,20220508
14764,4650,4565,1649354231243,1651808244588,20220408,20220506
14765,16235,15803,1649349679694,1652024898128,20220408,20220508
14766,10174,10116,1649389175884,1652020356560,20220408,20220508
14767,6431,6279,1649365815990,1652020548872,20220408,20220508
14768,3704,3596,1649423948918,1652005588910,20220408,20220508
14769,17907,17373,1649343319566,1652023477190,20220408,20220508
14770,10168,10158,1649346926167,1652024055850,20220408,20220508
14771,19441,18851,1649377067966,1652015277603,20220408,20220508
14772,7867,7731,1649369487633,1651987620408,20220408,20220508
14773,8718,8534,1649386620351,1652015353043,20220408,20220508
14774,12117,11783,1649350902999,1652017953236,20220408,20220508
14775,7711,7650,1649378008456,1652020018868,20220408,20220508
14776,30652,30001,1649379970229,1652015742277,20220408,20220508
14777,11378,11224,1649412195048,1652024498945,20220408,20220508
14778,3206,3148,1649355489202,1652014997190,20220408,20220508
14779,1931,1909,1649350422960,1652020289343,20220408,20220508
14780,1985,1933,1651312290280,1652005545038,20220430,20220508
14781,2575,2476,1649379242689,1652024391460,20220408,20220508
14782,1360,1334,1649347992618,1651643836916,20220408,20220504
14783,6554,6270,1649377707962,1651977113971,20220408,20220508
14784,9069,8904,1649991676492,1652017462994,20220415,20220508
14785,2266,2192,1649349338485,1651982676248,20220408,20220508
14786,7777,7631,1649370714514,1652020613097,20220408,20220508
14787,4603,4465,1649392714450,1652014508719,20220408,20220508
14788,11295,11066,1649467140926,1652020208887,20220409,20220508
14789,20635,19709,1649383776659,1652024001943,20220408,20220508
14790,7806,7684,1649367627999,1652022174755,20220408,20220508
14791,4954,4769,1649346830725,1652025073419,20220408,20220508
14792,2106,2085,1649385347438,1652014561266,20220408,20220508
14793,7305,7112,1649386800963,1651554130036,20220408,20220503
14794,17097,16646,1649368771635,1652019397742,20220408,20220508
14795,17059,16470,1649385805271,1652010598952,20220408,20220508
14796,26575,26116,1649386132317,1651984292011,20220408,20220508
14797,8153,7939,1649410084593,1652016313107,20220408,20220508
14798,7088,6935,1649409024696,1652013530383,20220408,20220508
14799,11023,10833,1649377929614,1652023709543,20220408,20220508
14800,6808,6656,1649374035190,1652016178872,20220408,20220508
14801,3256,3174,1649398808763,1652019656454,20220408,20220508
14802,12963,12595,1649346738926,1651754018626,20220408,20220505
14803,16382,15891,1649347437828,1652024063143,20220408,20220508
14804,2665,2661,1649414952702,1652008847462,20220408,20220508
14805,22805,21480,1649374308044,1652018688646,20220408,20220508
14806,8185,7981,1649424151419,1652004278904,20220408,20220508
14807,20375,19480,1649390433661,1652024343138,20220408,20220508
14808,2545,2478,1649471868922,1652002820540,20220409,20220508
14809,22805,22299,1649353175688,1652024599064,20220408,20220508
14810,3164,3161,1649391950996,1652015138283,20220408,20220508
14811,2817,2772,1649366313092,1652018002748,20220408,20220508
14812,2965,2942,1649370863300,1651994562012,20220408,20220508
14813,15675,15356,1649387140553,1652012536201,20220408,20220508
14814,14947,14548,1649371039928,1652016004214,20220408,20220508
14815,13580,13007,1649353842710,1652021052504,20220408,20220508
14816,20682,20466,1649370779476,1652021548380,20220408,20220508
14817,21540,21232,1649346765340,1652014962556,20220408,20220508
14818,56492,54955,1649373505098,1652013971400,20220408,20220508
14819,8146,7979,1649384535491,1651985870150,20220408,20220508
14820,11413,11174,1649348353125,1652023732321,20220408,20220508
14821,14659,14133,1649349039914,1652008269892,20220408,20220508
14822,1137,1127,1649373088549,1652018938476,20220408,20220508
14823,2906,2898,1649374034014,1651995335390,20220408,20220508
14824,4393,4299,1649371094647,1652005850428,20220408,20220508
14825,15485,15004,1649353182287,1652024441804,20220408,20220508
14826,2382,2335,1649422159566,1652023605684,20220408,20220508
14827,3375,3345,1649381076772,1651979638796,20220408,20220508
14828,11266,11243,1649373681117,1652021453322,20220408,20220508
14829,5567,5484,1649346575476,1652022229723,20220408,20220508
14830,9859,9682,1649376581232,1652013774997,20220408,20220508
14831,12466,12269,1649506914289,1652017560371,20220409,20220508
14832,5977,5804,1649373496191,1652004128653,20220408,20220508
14833,12960,12519,1649376505019,1652022902440,20220408,20220508
14834,18288,17698,1649379049128,1652019826335,20220408,20220508
14835,5613,5500,1649394670137,1652008496612,20220408,20220508
14836,25297,24891,1649346801732,1652019446815,20220408,20220508
14837,44337,43196,1649383378750,1652016405124,20220408,20220508
14838,11838,11721,1649350367850,1652018000383,20220408,20220508
14839,6925,6882,1649382160656,1652014303710,20220408,20220508
14840,36034,33589,1649373914176,1652022477017,20220408,20220508
14841,8563,8391,1649412434497,1652023607511,20220408,20220508
14842,18579,18028,1649373556864,1652025052042,20220408,20220508
14843,7627,7492,1649377746155,1652010885206,20220408,20220508
14844,1698,1634,1650015661186,1652009128096,20220415,20220508
14845,23847,23294,1649347168360,1652024261812,20220408,20220508
14846,15487,15004,1649347925437,1652023849705,20220408,20220508
14847,3858,3756,1649391821033,1652023121363,20220408,20220508
14848,26629,25963,1649372110721,1652017498147,20220408,20220508
14849,3314,3276,1649357792787,1652010569708,20220408,20220508
14850,57073,54409,1649370503993,1652016634672,20220408,20220508
14851,9710,9549,1649393188822,1652013013768,20220408,20220508
14852,31677,30743,1649347981138,1652022049132,20220408,20220508
14853,8739,8517,1649371080000,1652013863500,20220408,20220508
14854,3557,3513,1649594921658,1652016079368,20220410,20220508
14855,29083,28544,1649366625566,1652009729159,20220408,20220508
14856,1916,1878,1649346292435,1651908318215,20220408,20220507
14857,1446,1402,1649495198881,1651576236255,20220409,20220503
14858,6096,5955,1649907190509,1652020088955,20220414,20220508
14859,981,979,1649398721887,1651660523992,20220408,20220504
14860,15980,15446,1649371513891,1652024596141,20220408,20220508
14861,1933,1885,1649387958161,1651999058062,20220408,20220508
14862,7457,7367,1649369697365,1652016841883,20220408,20220508
14863,19384,18860,1649363568863,1652013613068,20220408,20220508
14864,2097,2066,1649381770798,1652021142944,20220408,20220508
14865,3073,2960,1650705884113,1652021831840,20220423,20220508
14866,1350,1328,1649406570508,1651981462283,20220408,20220508
14867,643,632,1649412454312,1652018627190,20220408,20220508
14868,5598,5513,1649380880490,1652010247279,20220408,20220508
14869,11058,10854,1649371676657,1652019858750,20220408,20220508
14870,14815,14531,1649346339848,1652025088732,20220408,20220508
14871,2640,2591,1649742839553,1652011812102,20220412,20220508
14872,15419,14348,1649346799946,1652023993458,20220408,20220508
14873,2076,2044,1649379221313,1652017674368,20220408,20220508
14874,15485,15120,1649398535119,1652020485161,20220408,20220508
14875,6646,6526,1649583718089,1652003174044,20220410,20220508
14876,5001,4908,1649392365776,1652021295586,20220408,20220508
14877,24649,24019,1649371327218,1651654876747,20220408,20220504
14878,2376,2372,1649369562164,1652019718224,20220408,20220508
14879,7804,7652,1649355134560,1652016408335,20220408,20220508
14880,9899,9690,1649393617338,1652007363882,20220408,20220508
14881,8950,8703,1649392449778,1652023235563,20220408,20220508
14882,2357,2287,1649719513258,1651960798224,20220412,20220508
14883,5049,4921,1649380812177,1651758420993,20220408,20220505
14884,6237,6020,1650782131838,1652025029645,20220424,20220508
14885,52356,50558,1649346695751,1652024996094,20220408,20220508
14886,11482,11162,1649382786510,1652023987378,20220408,20220508
14887,2517,2483,1649365825922,1652004347614,20220408,20220508
14888,8469,8282,1649424652489,1652021362382,20220408,20220508
14889,3759,3671,1649370636972,1652019193678,20220408,20220508
14890,1789,1720,1649347616195,1651727290902,20220408,20220505
14891,3494,3461,1649387414858,1652015260851,20220408,20220508
14892,6230,5982,1649424782564,1652010004928,20220408,20220508
14893,3287,3223,1649366933632,1652012278689,20220408,20220508
14894,6363,6156,1649377853362,1652016379215,20220408,20220508
14895,2064,2008,1649382450599,1652014529824,20220408,20220508
14896,2791,2748,1649382483243,1651989445796,20220408,20220508
14897,14600,14177,1649375050741,1652022253106,20220408,20220508
14898,6784,6766,1649415023435,1652020195203,20220408,20220508
14899,32145,31488,1649347136908,1652023778458,20220408,20220508
14900,5563,5474,1649379584931,1651970221046,20220408,20220508
14901,21015,20388,1649374911928,1652021497000,20220408,20220508
14902,12267,11660,1649344571784,1651991819567,20220408,20220508
14903,9217,9035,1649373706698,1652011957505,20220408,20220508
14904,32120,31157,1649346740991,1652025082211,20220408,20220508
14905,25152,24544,1649431644098,1652024521534,20220408,20220508
14906,17138,16529,1649369599521,1652021105656,20220408,20220508
14907,4417,4410,1649371070452,1652000466198,20220408,20220508
14908,12947,12361,1649387355704,1652021649699,20220408,20220508
14909,62349,60570,1649370770502,1652013876680,20220408,20220508
14910,11736,11464,1649372973839,1652023984243,20220408,20220508
14911,3649,3625,1649390232309,1652020964962,20220408,20220508
14912,10509,10059,1649363241639,1652011847134,20220408,20220508
14913,27113,26448,1649369941104,1652020590172,20220408,20220508
14914,6088,5969,1649346784628,1652022734003,20220408,20220508
14915,9668,9435,1649374069864,1652017306944,20220408,20220508
14916,1271,1232,1649402056157,1651934156906,20220408,20220507
14917,6891,6749,1649414717386,1652024009440,20220408,20220508
14918,24363,23775,1649347238569,1652019174868,20220408,20220508
14919,7333,7189,1649375266584,1652013048843,20220408,20220508
14920,11232,10884,1649351252050,1652022787611,20220408,20220508
14921,2971,2862,1649348215335,1652024042332,20220408,20220508
14922,34306,33608,1649920618396,1652025086777,20220414,20220508
14923,7853,7724,1649370987130,1652020323007,20220408,20220508
14924,13096,12742,1649347291604,1652023099022,20220408,20220508
14925,2826,2744,1649509871159,1652024159738,20220409,20220508
14926,8294,8076,1649384074779,1651986308423,20220408,20220508
14927,17836,17178,1649346524036,1652023059556,20220408,20220508
14928,1717,1620,1649423220465,1652022565214,20220408,20220508
14929,1327,1281,1649390283234,1652010873327,20220408,20220508
14930,12655,12302,1649373712612,1652010777649,20220408,20220508
14931,5628,5531,1649368858418,1652002569003,20220408,20220508
14932,15547,15495,1649348553871,1651981619127,20220408,20220508
14933,19482,18705,1649370056592,1652024735378,20220408,20220508
14934,13764,13341,1649364845253,1652019087541,20220408,20220508
14935,3624,3534,1649352960356,1651988785725,20220408,20220508
14936,9251,9103,1649346530672,1652016027602,20220408,20220508
14937,24838,24018,1649369392775,1652022022379,20220408,20220508
14938,867,860,1649371378272,1652015096608,20220408,20220508
14939,435,426,1649477842359,1652002127066,20220409,20220508
14940,18493,18035,1649346919868,1652022945838,20220408,20220508
14941,1721,1679,1651278305921,1651550512261,20220430,20220503
14942,9297,9073,1649565480352,1651943655282,20220410,20220508
14943,10225,10042,1649387731122,1652011657441,20220408,20220508
14944,1261,1246,1649941600690,1651972167015,20220414,20220508
14945,2299,2228,1649346460397,1652011205742,20220408,20220508
14946,12082,11899,1649376677225,1652010503942,20220408,20220508
14947,5215,5144,1649393595825,1652021267100,20220408,20220508
14948,5779,5673,1649367674680,1652021594997,20220408,20220508
14949,5200,5053,1649371178056,1652014049874,20220408,20220508
14950,3263,3212,1649375437869,1652018538798,20220408,20220508
14951,7467,7294,1649408967285,1652021062925,20220408,20220508
14952,5746,5658,1649361354504,1651981084974,20220408,20220508
14953,11270,10927,1649374939684,1652020718278,20220408,20220508
14954,21319,20872,1649377654229,1652025001338,20220408,20220508
14955,11137,10814,1649347325355,1652024227916,20220408,20220508
14956,20581,19875,1649346627589,1652025108830,20220408,20220508
14957,2839,2792,1649376442870,1652018813049,20220408,20220508
14958,23966,23056,1649346679461,1652023151127,20220408,20220508
14959,23440,23030,1649370643376,1652016013427,20220408,20220508
14960,2453,2426,1649545691634,1652001614427,20220410,20220508
14961,9122,8958,1649373980378,1652016199557,20220408,20220508
14962,1783,1635,1649942375145,1652021945250,20220414,20220508
14963,9067,8946,1649371588118,1652022527304,20220408,20220508
14964,9162,8872,1649391533952,1652011127923,20220408,20220508
14965,8666,8566,1649386068582,1651996786420,20220408,20220508
14966,7439,7346,1649418605261,1651985252780,20220408,20220508
14967,12730,12300,1649377888820,1652009457020,20220408,20220508
14968,7668,7605,1649352898449,1652024919191,20220408,20220508
14969,8700,8524,1649367093275,1652013918533,20220408,20220508
14970,12437,12152,1649382984812,1652022777946,20220408,20220508
14971,1247,1229,1649363744071,1652014772359,20220408,20220508
14972,21495,20931,1649374150030,1652019231344,20220408,20220508
14973,9821,9639,1649381713336,1652014823225,20220408,20220508
14974,1861,1830,1649402020167,1652011373785,20220408,20220508
14975,5859,5763,1649357274083,1652016478990,20220408,20220508
14976,15275,14821,1649387523809,1651991919369,20220408,20220508
14977,2814,2725,1650370915203,1651672184223,20220419,20220504
14978,19861,19298,1649354431430,1652024318712,20220408,20220508
14979,13213,12752,1649430206295,1652002347762,20220408,20220508
14980,8098,7965,1649405504586,1652018243031,20220408,20220508
14981,21130,20721,1649348561916,1652025063262,20220408,20220508
14982,8997,8844,1649416301170,1652014328004,20220408,20220508
14983,23756,22161,1649382452120,1652012432190,20220408,20220508
14984,7389,7133,1649473087691,1651990761333,20220409,20220508
14985,5746,5679,1649372074185,1651981877843,20220408,20220508
14986,4522,4428,1649408015082,1652018821201,20220408,20220508
14987,8991,8803,1649390272981,1651998294340,20220408,20220508
14988,802,778,1649818964517,1650986940139,20220413,20220426
14989,19875,19444,1649346327314,1652023401918,20220408,20220508
14990,23506,22470,1649346794646,1652023259937,20220408,20220508
14991,5183,5054,1649369658098,1652015134164,20220408,20220508
14992,6705,6617,1649388008723,1652017351844,20220408,20220508
14993,3481,3470,1649680064405,1652011549207,20220411,20220508
14994,22101,21387,1649347207303,1652024222692,20220408,20220508
14995,4061,4013,1649391483555,1652013919052,20220408,20220508
14996,6912,6775,1649378985350,1652015152982,20220408,20220508
14997,19932,19444,1649384023264,1652019439714,20220408,20220508
14998,7870,7653,1649367124493,1652017072737,20220408,20220508
14999,13442,12991,1649389876126,1652017847929,20220408,20220508
15000,8024,7781,1649370742403,1652017306137,20220408,20220508
15001,1574,1521,1649458761790,1651990569006,20220409,20220508
15002,2939,2921,1650170384247,1651999139091,20220417,20220508
15003,14368,13890,1649366387149,1652018733513,20220408,20220508
15004,17794,17045,1649347178380,1652000430656,20220408,20220508
15005,14451,14252,1649378310686,1652013980153,20220408,20220508
15006,37106,35597,1649350715262,1652025033785,20220408,20220508
15007,13398,12984,1649347058070,1652016122405,20220408,20220508
15008,5609,5460,1649378221063,1652010964941,20220408,20220508
15009,6218,6155,1649371711148,1652022039136,20220408,20220508
15010,15021,14559,1649348331346,1652022606004,20220408,20220508
15011,13171,12923,1649353062162,1652023764772,20220408,20220508
15012,9912,9654,1649402418496,1651814203554,20220408,20220506
15013,5838,5754,1649375887948,1652021988487,20220408,20220508
15014,65362,62879,1649367387530,1652021959624,20220408,20220508
15015,3078,3030,1649369085132,1652008405962,20220408,20220508
15016,1390,1361,1649503619966,1651995800192,20220409,20220508
15017,7278,7138,1649369976379,1652015102683,20220408,20220508
15018,18091,17781,1649389690581,1652024558515,20220408,20220508
15019,7933,7820,1649347730177,1652024551385,20220408,20220508
15020,17424,17131,1649392387389,1652019903867,20220408,20220508
15021,2024,2002,1649372038216,1652011234531,20220408,20220508
15022,7833,7595,1649492066521,1651822179980,20220409,20220506
15023,11644,11167,1649365513988,1652008894351,20220408,20220508
15024,29264,28409,1649384018105,1652022821341,20220408,20220508
15025,4486,4420,1649426065228,1652022915456,20220408,20220508
15026,2918,2858,1649390329893,1651990886972,20220408,20220508
15027,15818,15033,1649366390781,1652019773637,20220408,20220508
15028,4438,4311,1649394662559,1652010508771,20220408,20220508
15029,5444,5379,1649371180344,1652022084563,20220408,20220508
15030,448,447,1649588687853,1652015245679,20220410,20220508
15031,3851,3643,1649386040923,1651976014459,20220408,20220508
15032,14369,14016,1649346609416,1652024796294,20220408,20220508
15033,5759,5626,1649417720966,1652008889231,20220408,20220508
15034,6412,6304,1649346880799,1651979330938,20220408,20220508
15035,27196,26713,1649372182000,1652023756423,20220408,20220508
15036,1298,1257,1649392502517,1651991330361,20220408,20220508
15037,27109,26653,1649379709026,1652023661041,20220408,20220508
15038,1978,1950,1649394146400,1652024458052,20220408,20220508
15039,15448,15317,1649346766865,1652021302370,20220408,20220508
15040,7422,7179,1649372964789,1651986977140,20220408,20220508
15041,1404,1395,1649374024610,1652004437467,20220408,20220508
15042,21772,21049,1649375396837,1652024042593,20220408,20220508
15043,20845,20190,1649348580759,1652002006403,20220408,20220508
15044,38050,36840,1649346317658,1652022865792,20220408,20220508
15045,2215,2173,1649402447664,1652018895738,20220408,20220508
15046,3744,3680,1649380629185,1652020797193,20220408,20220508
15047,43732,42437,1649351618981,1652024804373,20220408,20220508
15048,76682,72392,1649346473165,1652024640366,20220408,20220508
15049,4432,4343,1649429705155,1652020012131,20220408,20220508
15050,5236,5146,1649420408125,1652021833211,20220408,20220508
15051,9625,9396,1649369472647,1652014315552,20220408,20220508
15052,1776,1683,1649374026572,1651996421331,20220408,20220508
15053,1993,1930,1649414061047,1651985728245,20220408,20220508
15054,7849,7536,1649391322200,1652014235184,20220408,20220508
15055,2604,2566,1649367040871,1652016359213,20220408,20220508
15056,8265,8084,1649379386238,1652023551799,20220408,20220508
15057,10496,10140,1649371158570,1652018478044,20220408,20220508
15058,395,391,1649377986784,1652019398428,20220408,20220508
15059,14056,13622,1649640002180,1652022800515,20220411,20220508
15060,3823,3754,1649393578804,1652013157411,20220408,20220508
15061,6200,5987,1649370178741,1652019056973,20220408,20220508
15062,23090,22179,1649346618646,1652024570692,20220408,20220508
15063,1501,1484,1649380515375,1652024830855,20220408,20220508
15064,5164,5121,1650791228161,1652022879025,20220424,20220508
15065,3266,3212,1649350031434,1652013824277,20220408,20220508
15066,2470,2399,1649411206373,1652020381871,20220408,20220508
15067,10564,10262,1649392828988,1652011506171,20220408,20220508
15068,7971,7798,1649354888762,1652021870261,20220408,20220508
15069,4035,3887,1649375563531,1652021326992,20220408,20220508
15070,12528,12364,1649373419217,1652018085947,20220408,20220508
15071,7185,7038,1649381474447,1652021354611,20220408,20220508
15072,13643,13135,1649377414226,1652025098865,20220408,20220508
15073,12988,12758,1649394646767,1651992916039,20220408,20220508
15074,7770,7654,1649392491799,1652024078737,20220408,20220508
15075,52420,50788,1649369874339,1652017052593,20220408,20220508
15076,9200,8993,1649390731696,1651994468886,20220408,20220508
15077,7968,7802,1649350938674,1652022337820,20220408,20220508
15078,16359,16173,1649348231393,1652022786370,20220408,20220508
15079,44313,43089,1649365717952,1652023327845,20220408,20220508
15080,6401,6324,1649347816743,1652022981538,20220408,20220508
15081,4301,4245,1649369879839,1652009121696,20220408,20220508
15082,5714,5659,1649346744455,1652024076942,20220408,20220508
15083,9544,9533,1649376774810,1652023957956,20220408,20220508
15084,1115,1096,1649586523771,1651896333193,20220410,20220507
15085,27712,27062,1649346400837,1652020147262,20220408,20220508
15086,19404,19025,1649396630293,1652016809356,20220408,20220508
15087,17474,16802,1649346622588,1652024180199,20220408,20220508
15088,5024,4949,1649354165729,1652001182183,20220408,20220508
15089,27411,26701,1649346283643,1652024982611,20220408,20220508
15090,629,623,1649408441370,1651924921438,20220408,20220507
15091,10560,10072,1649346712951,1652013810880,20220408,20220508
15092,10869,10640,1649360248853,1652018415829,20220408,20220508
15093,21997,21908,1649346373332,1652012556206,20220408,20220508
15094,22369,21170,1649392412987,1652018729257,20220408,20220508
15095,9999,9644,1649346830723,1652020184972,20220408,20220508
15096,33259,32161,1649377950209,1652021257398,20220408,20220508
15097,8514,8452,1649347158384,1652021941658,20220408,20220508
15098,623,622,1649346451428,1652004401678,20220408,20220508
15099,15998,15421,1649347230838,1652018391288,20220408,20220508
15100,4010,3943,1649382777917,1651927075632,20220408,20220507
15101,6493,6392,1649351842505,1652025038378,20220408,20220508
15102,13601,13243,1649347201812,1652024969632,20220408,20220508
15103,9539,9192,1649358839021,1652019366617,20220408,20220508
15104,3165,3107,1649347277564,1651989220143,20220408,20220508
15105,18251,17871,1649375087137,1652023305928,20220408,20220508
15106,2530,2518,1649371319337,1652016214944,20220408,20220508
15107,5777,5672,1649387975994,1652011225090,20220408,20220508
15108,7536,7348,1649351107833,1652011779190,20220408,20220508
15109,5899,5796,1649346349614,1652021804982,20220408,20220508
15110,13866,13637,1649378636569,1652020331868,20220408,20220508
15111,15913,15140,1649374835517,1652024551964,20220408,20220508
15112,23696,23219,1649383395170,1652016709493,20220408,20220508
15113,2895,2825,1649406827384,1651971070812,20220408,20220508
15114,28968,28516,1649346748994,1651986141154,20220408,20220508
15115,9650,9476,1649347516524,1652022167616,20220408,20220508
15116,4406,4326,1649383185336,1652019276797,20220408,20220508
15117,605,602,1649373553908,1652015332159,20220408,20220508
15118,44633,42323,1649359617583,1652011535289,20220408,20220508
15119,10583,10501,1649380804596,1652025000453,20220408,20220508
15120,15108,14777,1649346456852,1652024851608,20220408,20220508
15121,3517,3466,1649371746619,1652024749235,20220408,20220508
15122,9683,9224,1649406695607,1651691433848,20220408,20220505
15123,1204,1173,1649377879909,1651973360775,20220408,20220508
15124,3403,3276,1649395221589,1652019316303,20220408,20220508
15125,3565,3437,1649365778934,1652022709848,20220408,20220508
15126,6895,6714,1650074057629,1652000946191,20220416,20220508
15127,12141,11657,1651230163449,1652007979689,20220429,20220508
15128,11004,10632,1649350330111,1652022662127,20220408,20220508
15129,5413,5392,1649379712101,1652023409789,20220408,20220508
15130,2301,2250,1649393400545,1651938992079,20220408,20220508
15131,3016,2937,1649368314966,1652011220863,20220408,20220508
15132,4898,4793,1649399202832,1651994996990,20220408,20220508
